drug-cell_line,max_e_distance,drug_organ
Bortezomib_CVCL_0397,17.44525545110905,Bortezomib_Bowel
Niclosamide (olamine)_CVCL_0399,26.394763150436987,Niclosamide (olamine)_Bowel
GSK1059615_CVCL_1577,13.063887558847975,GSK1059615_Lung
PH-797804_CVCL_1094,35.210342456510816,PH-797804_Cervix
Ixazomib citrate_CVCL_1666,13.252454362608557,Ixazomib citrate_Skin
PH-797804_CVCL_1550,35.210342456510816,PH-797804_Lung
Bortezomib_CVCL_1119,16.920185506527524,Bortezomib_Pancreas
Panobinostat_CVCL_0397,17.777651124498888,Panobinostat_Bowel
Lonafarnib_CVCL_1577,33.42936450406504,Lonafarnib_Lung
Idarubicin (hydrochloride)_CVCL_0359,24.008934323808223,Idarubicin (hydrochloride)_Bladder/Urinary Tract
Digitoxin_CVCL_1125,37.055997606181805,Digitoxin_Peripheral Nervous System
Pralsetinib_CVCL_1495,12.844729841299472,Pralsetinib_Lung
Lonafarnib_CVCL_1635,33.42936450406504,Lonafarnib_Pancreas
Auranofin_CVCL_C466,35.05189162587297,Auranofin_Pancreas
Ouabain (Octahydrate)_CVCL_0359,40.53536272385318,Ouabain (Octahydrate)_Bladder/Urinary Tract
Homoharringtonine_CVCL_1094,77.01777543644677,Homoharringtonine_Cervix
Digitoxin_CVCL_0152,37.055997606181805,Digitoxin_Pancreas
PH-797804_CVCL_0334,35.210342456510816,PH-797804_Pancreas
Belinostat_CVCL_0218,13.378741705054273,Belinostat_Bowel
Panobinostat_CVCL_1097,17.777651124498888,Panobinostat_Skin
Idarubicin (hydrochloride)_CVCL_0179,24.008934323808223,Idarubicin (hydrochloride)_Breast
Harringtonine_CVCL_1125,70.70708497702348,Harringtonine_Peripheral Nervous System
Pralsetinib_CVCL_0366,12.844729841299472,Pralsetinib_Liver
Sonidegib_CVCL_0459,15.54279746026005,Sonidegib_Lung
Idarubicin (hydrochloride)_CVCL_0293,24.008934323808223,Idarubicin (hydrochloride)_Uterus
Niclosamide (olamine)_CVCL_1097,26.394763150436987,Niclosamide (olamine)_Skin
Panobinostat_CVCL_0366,17.777651124498888,Panobinostat_Liver
venetoclax_CVCL_1495,12.48274519374306,venetoclax_Lung
Celecoxib_CVCL_1571,12.477958065367153,Celecoxib_Lung
XRK3F2_CVCL_0399,16.349179750434406,XRK3F2_Bowel
Bortezomib_CVCL_1478,16.920185506527524,Bortezomib_Lung
Digitoxin_CVCL_1517,37.055997606181805,Digitoxin_Lung
Auranofin_CVCL_0099,35.05189162587297,Auranofin_Esophagus/Stomach
Idarubicin (hydrochloride)_CVCL_0218,24.008934323808223,Idarubicin (hydrochloride)_Bowel
Idarubicin (hydrochloride)_CVCL_1055,24.008934323808223,Idarubicin (hydrochloride)_Lung
Panobinostat_CVCL_1547,17.777651124498888,Panobinostat_Lung
PH-797804_CVCL_1125,35.210342456510816,PH-797804_Peripheral Nervous System
Idarubicin (hydrochloride)_CVCL_0320,24.008934323808223,Idarubicin (hydrochloride)_Bowel
Ipatasertib_CVCL_1577,17.90892218199314,Ipatasertib_Lung
Ixazomib citrate_CVCL_0332,13.252454362608557,Ixazomib citrate_Breast
XRK3F2_CVCL_0428,16.349179750434406,XRK3F2_Pancreas
XRK3F2_CVCL_0459,16.349179750434406,XRK3F2_Lung
Epirubicin (hydrochloride)_CVCL_0428,12.155098877551117,Epirubicin (hydrochloride)_Pancreas
Ouabain (Octahydrate)_CVCL_0099,40.53536272385318,Ouabain (Octahydrate)_Esophagus/Stomach
Ouabain (Octahydrate)_CVCL_0366,40.53536272385318,Ouabain (Octahydrate)_Liver
AZD-7648_CVCL_1571,12.051632352304626,AZD-7648_Lung
Auranofin_CVCL_0459,35.05189162587297,Auranofin_Lung
Ouabain (Octahydrate)_CVCL_1125,40.53536272385318,Ouabain (Octahydrate)_Peripheral Nervous System
Panobinostat_CVCL_0292,17.777651124498888,Panobinostat_Bowel
XRK3F2_CVCL_1381,16.349179750434406,XRK3F2_Skin
NVP-BHG712_CVCL_1577,11.965245395803834,NVP-BHG712_Lung
Ixazomib citrate_CVCL_1119,13.252454362608557,Ixazomib citrate_Pancreas
Ouabain (Octahydrate)_CVCL_0320,40.53536272385318,Ouabain (Octahydrate)_Bowel
Digitoxin_CVCL_0023,37.055997606181805,Digitoxin_Lung
Dinaciclib_CVCL_0179,59.208443274901896,Dinaciclib_Breast
Docetaxel_CVCL_0320,15.0266300228698,Docetaxel_Bowel
XRK3F2_CVCL_0292,16.349179750434406,XRK3F2_Bowel
XRK3F2_CVCL_1724,16.349179750434406,XRK3F2_Bowel
Docetaxel_CVCL_C466,15.0266300228698,Docetaxel_Pancreas
9-ING-41_CVCL_0428,23.05794125220281,9-ING-41_Pancreas
Digitoxin_CVCL_0428,37.055997606181805,Digitoxin_Pancreas
Pralsetinib_CVCL_1097,12.844729841299472,Pralsetinib_Skin
Ouabain (Octahydrate)_CVCL_1571,40.53536272385318,Ouabain (Octahydrate)_Lung
Sonidegib_CVCL_1577,15.54279746026005,Sonidegib_Lung
Auranofin_CVCL_1666,35.05189162587297,Auranofin_Skin
Digitoxin_CVCL_0099,37.055997606181805,Digitoxin_Esophagus/Stomach
Niclosamide (olamine)_CVCL_1239,26.394763150436987,Niclosamide (olamine)_CNS/Brain
Idarubicin (hydrochloride)_CVCL_1094,24.008934323808223,Idarubicin (hydrochloride)_Cervix
Sapanisertib_CVCL_1577,11.6031161472953,Sapanisertib_Lung
Docetaxel_CVCL_1731,15.0266300228698,Docetaxel_Lung
Docetaxel_CVCL_0480,15.0266300228698,Docetaxel_Pancreas
Ipatasertib_CVCL_0099,17.90892218199314,Ipatasertib_Esophagus/Stomach
PH-797804_CVCL_0320,35.210342456510816,PH-797804_Bowel
Auranofin_CVCL_0371,35.05189162587297,Auranofin_Esophagus/Stomach
ULK-101_CVCL_1577,13.687524371091914,ULK-101_Lung
Ouabain (Octahydrate)_CVCL_1097,40.53536272385318,Ouabain (Octahydrate)_Skin
ERK5-IN-2_CVCL_1724,11.497190583445033,ERK5-IN-2_Bowel
AZD-7648_CVCL_1577,11.476096861250005,AZD-7648_Lung
XRK3F2_CVCL_1495,16.349179750434406,XRK3F2_Lung
Digitoxin_CVCL_0359,37.055997606181805,Digitoxin_Bladder/Urinary Tract
XRK3F2_CVCL_1531,16.349179750434406,XRK3F2_Lung
Belinostat_CVCL_0459,13.378741705054273,Belinostat_Lung
Lonafarnib_CVCL_0397,33.42936450406504,Lonafarnib_Bowel
9-ING-41_CVCL_0399,23.05794125220281,9-ING-41_Bowel
Idarubicin (hydrochloride)_CVCL_0399,24.008934323808223,Idarubicin (hydrochloride)_Bowel
NG25_CVCL_1097,11.307034362477124,NG25_Skin
Idarubicin (hydrochloride)_CVCL_1119,24.008934323808223,Idarubicin (hydrochloride)_Pancreas
Ouabain (Octahydrate)_CVCL_0332,40.53536272385318,Ouabain (Octahydrate)_Breast
Panobinostat_CVCL_0332,17.777651124498888,Panobinostat_Breast
Ipatasertib_CVCL_0218,17.90892218199314,Ipatasertib_Bowel
Bortezomib_CVCL_0332,16.920185506527524,Bortezomib_Breast
Bortezomib_CVCL_0028,17.44525545110905,Bortezomib_Uterus
BAY1125976_CVCL_0397,15.76585655171082,BAY1125976_Bowel
GSK1059615_CVCL_0399,11.239640464769202,GSK1059615_Bowel
XRK3F2_CVCL_1055,16.349179750434406,XRK3F2_Lung
Sonidegib_CVCL_0428,15.54279746026005,Sonidegib_Pancreas
Bortezomib_CVCL_1285,16.920185506527524,Bortezomib_Lung
Auranofin_CVCL_1550,35.05189162587297,Auranofin_Lung
Digitoxin_CVCL_0292,37.055997606181805,Digitoxin_Bowel
Idarubicin (hydrochloride)_CVCL_1731,24.008934323808223,Idarubicin (hydrochloride)_Lung
Niclosamide (olamine)_CVCL_0428,26.394763150436987,Niclosamide (olamine)_Pancreas
Ixazomib citrate_CVCL_0218,13.252454362608557,Ixazomib citrate_Bowel
XRK3F2_CVCL_0397,16.349179750434406,XRK3F2_Bowel
Futibatinib_CVCL_1571,11.104991130821263,Futibatinib_Lung
Idarubicin (hydrochloride)_CVCL_0069,24.008934323808223,Idarubicin (hydrochloride)_Skin
Ixazomib citrate_CVCL_0292,13.252454362608557,Ixazomib citrate_Bowel
Auranofin_CVCL_1094,35.05189162587297,Auranofin_Cervix
XRK3F2_CVCL_0028,16.349179750434406,XRK3F2_Uterus
Ixazomib citrate_CVCL_0366,13.252454362608557,Ixazomib citrate_Liver
Belinostat_CVCL_1495,13.378741705054273,Belinostat_Lung
BAY1125976_CVCL_0152,15.76585655171082,BAY1125976_Pancreas
venetoclax_CVCL_1119,12.48274519374306,venetoclax_Pancreas
Idarubicin (hydrochloride)_CVCL_1635,24.008934323808223,Idarubicin (hydrochloride)_Pancreas
Digitoxin_CVCL_0334,37.055997606181805,Digitoxin_Pancreas
Bortezomib_CVCL_1097,16.920185506527524,Bortezomib_Skin
9-ING-41_CVCL_1550,23.05794125220281,9-ING-41_Lung
XRK3F2_CVCL_1550,16.349179750434406,XRK3F2_Lung
Epirubicin (hydrochloride)_CVCL_0028,12.155098877551117,Epirubicin (hydrochloride)_Uterus
Ponatinib_CVCL_1097,10.932429021441852,Ponatinib_Skin
Panobinostat_CVCL_0480,17.777651124498888,Panobinostat_Pancreas
Belinostat_CVCL_0399,13.378741705054273,Belinostat_Bowel
Bortezomib_CVCL_1715,16.920185506527524,Bortezomib_CNS/Brain
Sonidegib_CVCL_1724,15.54279746026005,Sonidegib_Bowel
Digitoxin_CVCL_1097,37.055997606181805,Digitoxin_Skin
Digitoxin_CVCL_1531,37.055997606181805,Digitoxin_Lung
Digitoxin_CVCL_1666,37.055997606181805,Digitoxin_Skin
XRK3F2_CVCL_0293,16.349179750434406,XRK3F2_Uterus
PH-797804_CVCL_1577,10.813507137654993,PH-797804_Lung
BI-78D3_CVCL_1571,13.627173093220616,BI-78D3_Lung
GSK1059615_CVCL_1055,11.239640464769202,GSK1059615_Lung
Ixazomib citrate_CVCL_0320,13.252454362608557,Ixazomib citrate_Bowel
Sonidegib_CVCL_1495,15.54279746026005,Sonidegib_Lung
Bortezomib_CVCL_1495,16.920185506527524,Bortezomib_Lung
Harringtonine_CVCL_1577,70.70708497702348,Harringtonine_Lung
Ralimetinib dimesylate_CVCL_1577,10.708612130296874,Ralimetinib dimesylate_Lung
9-ING-41_CVCL_1381,23.05794125220281,9-ING-41_Skin
Sonidegib_CVCL_1381,15.54279746026005,Sonidegib_Skin
XRK3F2_CVCL_0480,16.349179750434406,XRK3F2_Pancreas
Bortezomib_CVCL_1635,16.920185506527524,Bortezomib_Pancreas
Sonidegib_CVCL_0399,15.54279746026005,Sonidegib_Bowel
PH-797804_CVCL_0023,35.210342456510816,PH-797804_Lung
Bimiralisib_CVCL_1571,14.023982790784576,Bimiralisib_Lung
9-ING-41_CVCL_0459,23.05794125220281,9-ING-41_Lung
BAY1125976_CVCL_1577,10.614176377072477,BAY1125976_Lung
Ipatasertib_CVCL_1381,17.90892218199314,Ipatasertib_Skin
Ouabain (Octahydrate)_CVCL_1666,40.53536272385318,Ouabain (Octahydrate)_Skin
Lonafarnib_CVCL_0069,33.42936450406504,Lonafarnib_Skin
Ixazomib citrate_CVCL_0371,13.252454362608557,Ixazomib citrate_Esophagus/Stomach
Digitoxin_CVCL_1094,37.055997606181805,Digitoxin_Cervix
Panobinostat_CVCL_0152,17.777651124498888,Panobinostat_Pancreas
Auranofin_CVCL_1119,35.05189162587297,Auranofin_Pancreas
Docetaxel_CVCL_1517,15.0266300228698,Docetaxel_Lung
Panobinostat_CVCL_1239,17.777651124498888,Panobinostat_CNS/Brain
Pralsetinib_CVCL_1478,12.844729841299472,Pralsetinib_Lung
Panobinostat_CVCL_0428,17.777651124498888,Panobinostat_Pancreas
9-ING-41_CVCL_0397,23.05794125220281,9-ING-41_Bowel
XRK3F2_CVCL_C466,16.349179750434406,XRK3F2_Pancreas
Sonidegib_CVCL_0292,15.54279746026005,Sonidegib_Bowel
GSK1059615_CVCL_0028,13.063887558847975,GSK1059615_Uterus
XRK3F2_CVCL_1547,16.349179750434406,XRK3F2_Lung
Brivudine_CVCL_0152,10.361570851535982,Brivudine_Pancreas
9-ING-41_CVCL_0480,23.05794125220281,9-ING-41_Pancreas
Belinostat_CVCL_1381,13.378741705054273,Belinostat_Skin
XRK3F2_CVCL_0504,16.349179750434406,XRK3F2_Bowel
Ouabain (Octahydrate)_CVCL_0023,40.53536272385318,Ouabain (Octahydrate)_Lung
9-ING-41_CVCL_1724,23.05794125220281,9-ING-41_Bowel
Lonafarnib_CVCL_1517,33.42936450406504,Lonafarnib_Lung
Niclosamide (olamine)_CVCL_0292,26.394763150436987,Niclosamide (olamine)_Bowel
9-ING-41_CVCL_1517,23.05794125220281,9-ING-41_Lung
vincristine_CVCL_1531,10.231996288759284,vincristine_Lung
Dabrafenib_CVCL_0428,10.194634846399984,Dabrafenib_Pancreas
Glycyrrhizic acid_CVCL_0028,10.189837211061391,Glycyrrhizic acid_Uterus
Belinostat_CVCL_C466,13.378741705054273,Belinostat_Pancreas
Docetaxel_CVCL_1285,15.0266300228698,Docetaxel_Lung
Belinostat_CVCL_1547,13.378741705054273,Belinostat_Lung
XRK3F2_CVCL_1517,16.349179750434406,XRK3F2_Lung
9-ING-41_CVCL_0320,23.05794125220281,9-ING-41_Bowel
Sapanisertib_CVCL_0428,10.111048533081997,Sapanisertib_Pancreas
XRK3F2_CVCL_0359,16.349179750434406,XRK3F2_Bladder/Urinary Tract
vincristine_CVCL_1577,10.231996288759284,vincristine_Lung
Ipatasertib_CVCL_1531,17.90892218199314,Ipatasertib_Lung
c-Kit-IN-1_CVCL_1119,10.042917470088938,c-Kit-IN-1_Pancreas
Belinostat_CVCL_1478,13.378741705054273,Belinostat_Lung
Bortezomib_CVCL_0099,16.920185506527524,Bortezomib_Esophagus/Stomach
9-ING-41_CVCL_1055,23.05794125220281,9-ING-41_Lung
Auranofin_CVCL_0152,35.05189162587297,Auranofin_Pancreas
Epirubicin (hydrochloride)_CVCL_0366,12.155098877551117,Epirubicin (hydrochloride)_Liver
Idarubicin (hydrochloride)_CVCL_1666,24.008934323808223,Idarubicin (hydrochloride)_Skin
BAY1125976_CVCL_0399,15.76585655171082,BAY1125976_Bowel
9-ING-41_CVCL_0292,23.05794125220281,9-ING-41_Bowel
Ipatasertib_CVCL_0459,17.90892218199314,Ipatasertib_Lung
Ouabain (Octahydrate)_CVCL_1531,40.53536272385318,Ouabain (Octahydrate)_Lung
Ixazomib citrate_CVCL_1381,13.252454362608557,Ixazomib citrate_Skin
Digitoxin_CVCL_1715,37.055997606181805,Digitoxin_CNS/Brain
Belinostat_CVCL_0366,13.378741705054273,Belinostat_Liver
Bortezomib_CVCL_0023,16.920185506527524,Bortezomib_Lung
vincristine_CVCL_0459,10.231996288759284,vincristine_Lung
Panobinostat_CVCL_0131,17.777651124498888,Panobinostat_CNS/Brain
Bortezomib_CVCL_C466,17.44525545110905,Bortezomib_Pancreas
Sonidegib_CVCL_1635,15.54279746026005,Sonidegib_Pancreas
Ixazomib citrate_CVCL_1239,13.252454362608557,Ixazomib citrate_CNS/Brain
XRK3F2_CVCL_0334,16.349179750434406,XRK3F2_Pancreas
XRK3F2_CVCL_1635,16.349179750434406,XRK3F2_Pancreas
Lonafarnib_CVCL_0152,33.42936450406504,Lonafarnib_Pancreas
Verteporfin_CVCL_0028,9.621797855086468,Verteporfin_Uterus
Panobinostat_CVCL_1724,17.777651124498888,Panobinostat_Bowel
XRK3F2_CVCL_0099,16.349179750434406,XRK3F2_Esophagus/Stomach
Ponatinib_CVCL_0028,10.932429021441852,Ponatinib_Uterus
Panobinostat_CVCL_1119,17.777651124498888,Panobinostat_Pancreas
XRK3F2_CVCL_1285,16.349179750434406,XRK3F2_Lung
Sonidegib_CVCL_0397,15.54279746026005,Sonidegib_Bowel
vincristine_CVCL_0320,10.231996288759284,vincristine_Bowel
Sonidegib_CVCL_0504,15.54279746026005,Sonidegib_Bowel
Panobinostat_CVCL_0320,17.777651124498888,Panobinostat_Bowel
Ouabain (Octahydrate)_CVCL_0334,40.53536272385318,Ouabain (Octahydrate)_Pancreas
Sonidegib_CVCL_C466,15.54279746026005,Sonidegib_Pancreas
Ouabain (Octahydrate)_CVCL_1717,40.53536272385318,Ouabain (Octahydrate)_Bowel
Panobinostat_CVCL_0099,17.777651124498888,Panobinostat_Esophagus/Stomach
XRK3F2_CVCL_0023,16.349179750434406,XRK3F2_Lung
Ixazomib citrate_CVCL_C466,13.252454362608557,Ixazomib citrate_Pancreas
Mitoxantrone (dihydrochloride)_CVCL_1285,9.499143226434024,Mitoxantrone (dihydrochloride)_Lung
EX229_CVCL_1577,9.496492388788798,EX229_Lung
Ouabain (Octahydrate)_CVCL_0292,40.53536272385318,Ouabain (Octahydrate)_Bowel
Docetaxel_CVCL_1717,15.0266300228698,Docetaxel_Bowel
Glasdegib_CVCL_1531,9.479478629858932,Glasdegib_Lung
9-ING-41_CVCL_1495,23.05794125220281,9-ING-41_Lung
9-ING-41_CVCL_1547,23.05794125220281,9-ING-41_Lung
Pralsetinib_CVCL_0332,12.844729841299472,Pralsetinib_Breast
NVP-BHG712_CVCL_1531,11.965245395803834,NVP-BHG712_Lung
Auranofin_CVCL_1055,35.05189162587297,Auranofin_Lung
Sonidegib_CVCL_0320,15.54279746026005,Sonidegib_Bowel
Bortezomib_CVCL_1577,10.82136339120218,Bortezomib_Lung
Auranofin_CVCL_0334,35.05189162587297,Auranofin_Pancreas
Niclosamide (olamine)_CVCL_0366,26.394763150436987,Niclosamide (olamine)_Liver
9-ING-41_CVCL_0293,23.05794125220281,9-ING-41_Uterus
Sonidegib_CVCL_0023,15.54279746026005,Sonidegib_Lung
XRK3F2_CVCL_0152,16.349179750434406,XRK3F2_Pancreas
Mitoxantrone (dihydrochloride)_CVCL_0099,9.499143226434024,Mitoxantrone (dihydrochloride)_Esophagus/Stomach
Sapanisertib_CVCL_0028,11.6031161472953,Sapanisertib_Uterus
Sonidegib_CVCL_1547,15.54279746026005,Sonidegib_Lung
Torkinib_CVCL_1571,9.285198671862862,Torkinib_Lung
Ipatasertib_CVCL_0320,17.90892218199314,Ipatasertib_Bowel
GSK1059615_CVCL_0332,13.063887558847975,GSK1059615_Breast
Belinostat_CVCL_0332,13.378741705054273,Belinostat_Breast
Panobinostat_CVCL_1285,17.777651124498888,Panobinostat_Lung
vincristine_CVCL_0428,10.231996288759284,vincristine_Pancreas
Methylprednisolone succinate_CVCL_1577,9.199060388262318,Methylprednisolone succinate_Lung
9-ING-41_CVCL_1531,23.05794125220281,9-ING-41_Lung
Niclosamide (olamine)_CVCL_1098,26.394763150436987,Niclosamide (olamine)_Liver
9-ING-41_CVCL_0028,23.05794125220281,9-ING-41_Uterus
Gefitinib_CVCL_0459,9.174381609001127,Gefitinib_Lung
PH-797804_CVCL_1571,35.210342456510816,PH-797804_Lung
Epirubicin (hydrochloride)_CVCL_1381,12.155098877551117,Epirubicin (hydrochloride)_Skin
Niclosamide (olamine)_CVCL_0069,26.394763150436987,Niclosamide (olamine)_Skin
Ipatasertib_CVCL_0428,17.90892218199314,Ipatasertib_Pancreas
Doxorubicin (hydrochloride)_CVCL_0366,9.152381129401489,Doxorubicin (hydrochloride)_Liver
Sonidegib_CVCL_0293,15.54279746026005,Sonidegib_Uterus
9-ING-41_CVCL_0332,23.05794125220281,9-ING-41_Breast
9-ING-41_CVCL_1635,23.05794125220281,9-ING-41_Pancreas
Homoharringtonine_CVCL_1693,77.01777543644677,Homoharringtonine_Lung
Niclosamide (olamine)_CVCL_1119,26.394763150436987,Niclosamide (olamine)_Pancreas
Topotecan (hydrochloride)_CVCL_1119,9.086601639675122,Topotecan (hydrochloride)_Pancreas
9-ING-41_CVCL_C466,23.05794125220281,9-ING-41_Pancreas
Ipatasertib_CVCL_1495,17.90892218199314,Ipatasertib_Lung
Idarubicin (hydrochloride)_CVCL_0546,24.008934323808223,Idarubicin (hydrochloride)_Bowel
Epirubicin (hydrochloride)_CVCL_0099,12.155098877551117,Epirubicin (hydrochloride)_Esophagus/Stomach
9-ING-41_CVCL_0366,23.05794125220281,9-ING-41_Liver
9-ING-41_CVCL_1717,23.05794125220281,9-ING-41_Bowel
GSK1059615_CVCL_0428,13.063887558847975,GSK1059615_Pancreas
Auranofin_CVCL_1571,35.05189162587297,Auranofin_Lung
9-ING-41_CVCL_0504,23.05794125220281,9-ING-41_Bowel
GSK1059615_CVCL_0504,11.239640464769202,GSK1059615_Bowel
Auranofin_CVCL_1381,35.05189162587297,Auranofin_Skin
9-ING-41_CVCL_0334,23.05794125220281,9-ING-41_Pancreas
Sapanisertib_CVCL_1495,11.6031161472953,Sapanisertib_Lung
Bisoprolol (hemifumarate)_CVCL_1571,8.988255868587562,Bisoprolol (hemifumarate)_Lung
PF-06260933_CVCL_1381,8.975250581588245,PF-06260933_Skin
9-ING-41_CVCL_0023,23.05794125220281,9-ING-41_Lung
Belinostat_CVCL_0480,13.378741705054273,Belinostat_Pancreas
Sonidegib_CVCL_1055,15.54279746026005,Sonidegib_Lung
Bortezomib_CVCL_0069,16.920185506527524,Bortezomib_Skin
XRK3F2_CVCL_1666,16.349179750434406,XRK3F2_Skin
XRK3F2_CVCL_0332,16.349179750434406,XRK3F2_Breast
Ipatasertib_CVCL_0366,17.90892218199314,Ipatasertib_Liver
XRK3F2_CVCL_0320,16.349179750434406,XRK3F2_Bowel
XRK3F2_CVCL_1717,16.349179750434406,XRK3F2_Bowel
vincristine_CVCL_1285,10.231996288759284,vincristine_Lung
XRK3F2_CVCL_0218,16.349179750434406,XRK3F2_Bowel
BAY1125976_CVCL_0334,15.76585655171082,BAY1125976_Pancreas
BAY1125976_CVCL_0546,15.76585655171082,BAY1125976_Bowel
vincristine_CVCL_0292,10.231996288759284,vincristine_Bowel
Lidocaine (hydrochloride)_CVCL_1571,8.810776667545372,Lidocaine (hydrochloride)_Lung
Sapanisertib_CVCL_0459,11.6031161472953,Sapanisertib_Lung
Topotecan (hydrochloride)_CVCL_0428,9.086601639675122,Topotecan (hydrochloride)_Pancreas
Bortezomib_CVCL_1666,16.920185506527524,Bortezomib_Skin
Sonidegib_CVCL_0334,15.54279746026005,Sonidegib_Pancreas
Panobinostat_CVCL_0546,17.777651124498888,Panobinostat_Bowel
Ipatasertib_CVCL_0332,17.90892218199314,Ipatasertib_Breast
Idarubicin (hydrochloride)_CVCL_0397,24.008934323808223,Idarubicin (hydrochloride)_Bowel
Ouabain (Octahydrate)_CVCL_1577,40.53536272385318,Ouabain (Octahydrate)_Lung
Sonidegib_CVCL_0218,15.54279746026005,Sonidegib_Bowel
Bortezomib_CVCL_1731,16.920185506527524,Bortezomib_Lung
Bortezomib_CVCL_1055,16.920185506527524,Bortezomib_Lung
Digitoxin_CVCL_1693,37.055997606181805,Digitoxin_Lung
Bortezomib_CVCL_1547,16.920185506527524,Bortezomib_Lung
RMC-6236_CVCL_1239,8.658633225230918,RMC-6236_CNS/Brain
Doxorubicin (hydrochloride)_CVCL_1239,9.152381129401489,Doxorubicin (hydrochloride)_CNS/Brain
BAY1125976_CVCL_0179,15.76585655171082,BAY1125976_Breast
Ipatasertib_CVCL_0399,17.90892218199314,Ipatasertib_Bowel
GSK1059615_CVCL_1724,13.063887558847975,GSK1059615_Bowel
9-ING-41_CVCL_0218,23.05794125220281,9-ING-41_Bowel
GSK1059615_CVCL_0459,13.063887558847975,GSK1059615_Lung
Panobinostat_CVCL_0504,17.777651124498888,Panobinostat_Bowel
Niclosamide (olamine)_CVCL_1285,26.394763150436987,Niclosamide (olamine)_Lung
Bortezomib_CVCL_1724,17.44525545110905,Bortezomib_Bowel
BAY1125976_CVCL_1635,15.76585655171082,BAY1125976_Pancreas
LY-2584702 (tosylate salt)_CVCL_1577,8.53735516997001,LY-2584702 (tosylate salt)_Lung
Sonidegib_CVCL_0480,15.54279746026005,Sonidegib_Pancreas
Niclosamide (olamine)_CVCL_1666,26.394763150436987,Niclosamide (olamine)_Skin
XRK3F2_CVCL_1119,16.349179750434406,XRK3F2_Pancreas
Idarubicin (hydrochloride)_CVCL_1715,24.008934323808223,Idarubicin (hydrochloride)_CNS/Brain
Verteporfin_CVCL_1715,9.621797855086468,Verteporfin_CNS/Brain
Ipatasertib_CVCL_1724,17.90892218199314,Ipatasertib_Bowel
Sonidegib_CVCL_0028,15.54279746026005,Sonidegib_Uterus
GSK1059615_CVCL_1381,13.063887558847975,GSK1059615_Skin
Doxorubicin (hydrochloride)_CVCL_0428,9.152381129401489,Doxorubicin (hydrochloride)_Pancreas
Ixazomib citrate_CVCL_0099,13.252454362608557,Ixazomib citrate_Esophagus/Stomach
Belinostat_CVCL_1097,13.378741705054273,Belinostat_Skin
Sonidegib_CVCL_1531,8.446750257100163,Sonidegib_Lung
PH-797804_CVCL_0292,35.210342456510816,PH-797804_Bowel
Carbidopa (monohydrate)_CVCL_1531,8.44162847140801,Carbidopa (monohydrate)_Lung
Idarubicin (hydrochloride)_CVCL_0480,24.008934323808223,Idarubicin (hydrochloride)_Pancreas
vincristine_CVCL_0028,10.231996288759284,vincristine_Uterus
Sonidegib_CVCL_1517,15.54279746026005,Sonidegib_Lung
Sonidegib_CVCL_1666,15.54279746026005,Sonidegib_Skin
Belinostat_CVCL_1239,13.378741705054273,Belinostat_CNS/Brain
Digitoxin_CVCL_1717,37.055997606181805,Digitoxin_Bowel
Ixazomib citrate_CVCL_0397,13.252454362608557,Ixazomib citrate_Bowel
Mitoxantrone (dihydrochloride)_CVCL_0131,9.499143226434024,Mitoxantrone (dihydrochloride)_CNS/Brain
Sonidegib_CVCL_0359,15.54279746026005,Sonidegib_Bladder/Urinary Tract
Bortezomib_CVCL_1717,16.920185506527524,Bortezomib_Bowel
vincristine_CVCL_1724,10.231996288759284,vincristine_Bowel
Sonidegib_CVCL_0099,15.54279746026005,Sonidegib_Esophagus/Stomach
Ixazomib citrate_CVCL_0459,13.252454362608557,Ixazomib citrate_Lung
Panobinostat_CVCL_1731,17.777651124498888,Panobinostat_Lung
9-ING-41_CVCL_1478,23.05794125220281,9-ING-41_Lung
Ixazomib citrate_CVCL_0023,13.252454362608557,Ixazomib citrate_Lung
Belinostat_CVCL_0397,13.378741705054273,Belinostat_Bowel
Belinostat_CVCL_0292,13.378741705054273,Belinostat_Bowel
